2026-06-28 21:40:03 eval-1        | === RUN   TestSemanticCacheEval
2026-06-28 21:47:34 eval-1        |     eval_test.go:303: FAIL [tc-0873] edge_case              expected=direct_hit    got=semantic_hit  sim=0.9469
2026-06-28 21:47:34 eval-1        |                normalizeText() handles caps — same hash as canonical query.
2026-06-28 21:47:35 eval-1        |     eval_test.go:303: FAIL [tc-0874] edge_case              expected=direct_hit    got=semantic_hit  sim=0.8409
2026-06-28 21:47:35 eval-1        |                normalizeText() handles caps — same hash as canonical query.
2026-06-28 21:47:35 eval-1        |     eval_test.go:303: FAIL [tc-0875] edge_case              expected=direct_hit    got=semantic_hit  sim=0.8537
2026-06-28 21:47:35 eval-1        |                normalizeText() handles whitespace — same hash as canonical query.
2026-06-28 21:47:35 eval-1        |     eval_test.go:310: PASS [tc-0876] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:36 eval-1        |     eval_test.go:303: FAIL [tc-0877] edge_case              expected=direct_hit    got=semantic_hit  sim=0.9453
2026-06-28 21:47:36 eval-1        |                normalizeText() handles punctuation — same hash as canonical query.
2026-06-28 21:47:36 eval-1        |     eval_test.go:310: PASS [tc-0878] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:36 eval-1        |     eval_test.go:310: PASS [tc-0879] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:36 eval-1        |     eval_test.go:310: PASS [tc-0880] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:36 eval-1        |     eval_test.go:310: PASS [tc-0881] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:36 eval-1        |     eval_test.go:310: PASS [tc-0882] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:36 eval-1        |     eval_test.go:310: PASS [tc-0883] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:36 eval-1        |     eval_test.go:310: PASS [tc-0884] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:36 eval-1        |     eval_test.go:310: PASS [tc-0885] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:36 eval-1        |     eval_test.go:310: PASS [tc-0886] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:36 eval-1        |     eval_test.go:310: PASS [tc-0887] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:36 eval-1        |     eval_test.go:310: PASS [tc-0888] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:36 eval-1        |     eval_test.go:310: PASS [tc-0889] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:36 eval-1        |     eval_test.go:303: FAIL [tc-0890] edge_case              expected=direct_hit    got=semantic_hit  sim=0.8883
2026-06-28 21:47:36 eval-1        |                normalizeText() handles whitespace — same hash as canonical query.
2026-06-28 21:47:36 eval-1        |     eval_test.go:310: PASS [tc-0891] edge_case              got=direct_hit    latency=1ms
2026-06-28 21:47:36 eval-1        |     eval_test.go:310: PASS [tc-0892] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:37 eval-1        |     eval_test.go:303: FAIL [tc-0893] edge_case              expected=direct_hit    got=semantic_hit  sim=0.8868
2026-06-28 21:47:37 eval-1        |                normalizeText() handles whitespace — same hash as canonical query.
2026-06-28 21:47:38 eval-1        |     eval_test.go:303: FAIL [tc-0894] edge_case              expected=direct_hit    got=semantic_hit  sim=0.8978
2026-06-28 21:47:38 eval-1        |                normalizeText() handles punctuation — same hash as canonical query.
2026-06-28 21:47:38 eval-1        |     eval_test.go:310: PASS [tc-0895] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:38 eval-1        |     eval_test.go:303: FAIL [tc-0896] edge_case              expected=direct_hit    got=semantic_hit  sim=0.9348
2026-06-28 21:47:38 eval-1        |                normalizeText() handles whitespace — same hash as canonical query.
2026-06-28 21:47:38 eval-1        |     eval_test.go:310: PASS [tc-0897] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:38 eval-1        |     eval_test.go:310: PASS [tc-0898] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:39 eval-1        |     eval_test.go:303: FAIL [tc-0899] edge_case              expected=direct_hit    got=semantic_hit  sim=0.8403
2026-06-28 21:47:39 eval-1        |                normalizeText() handles whitespace — same hash as canonical query.
2026-06-28 21:47:39 eval-1        |     eval_test.go:310: PASS [tc-0900] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:39 eval-1        |     eval_test.go:310: PASS [tc-0901] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:39 eval-1        |     eval_test.go:310: PASS [tc-0902] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:39 eval-1        |     eval_test.go:303: FAIL [tc-0903] edge_case              expected=direct_hit    got=semantic_hit  sim=0.9469
2026-06-28 21:47:39 eval-1        |                normalizeText() handles caps — same hash as canonical query.
2026-06-28 21:47:40 eval-1        |     eval_test.go:303: FAIL [tc-0904] edge_case              expected=direct_hit    got=semantic_hit  sim=0.8409
2026-06-28 21:47:40 eval-1        |                normalizeText() handles caps — same hash as canonical query.
2026-06-28 21:47:40 eval-1        |     eval_test.go:303: FAIL [tc-0905] edge_case              expected=direct_hit    got=semantic_hit  sim=0.8537
2026-06-28 21:47:40 eval-1        |                normalizeText() handles whitespace — same hash as canonical query.
2026-06-28 21:47:40 eval-1        |     eval_test.go:310: PASS [tc-0906] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:41 eval-1        |     eval_test.go:303: FAIL [tc-0907] edge_case              expected=direct_hit    got=semantic_hit  sim=0.9453
2026-06-28 21:47:41 eval-1        |                normalizeText() handles punctuation — same hash as canonical query.
2026-06-28 21:47:41 eval-1        |     eval_test.go:310: PASS [tc-0908] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:41 eval-1        |     eval_test.go:310: PASS [tc-0909] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:41 eval-1        |     eval_test.go:310: PASS [tc-0910] edge_case              got=direct_hit    latency=0ms
2026-06-28 21:47:41 eval-1        |     eval_test.go:310: PASS [tc-0911] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:41 eval-1        |     eval_test.go:310: PASS [tc-0912] conversation_limit     got=direct_hit    latency=0ms
2026-06-28 21:47:41 eval-1        |     eval_test.go:310: PASS [tc-0913] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:41 eval-1        |     eval_test.go:310: PASS [tc-0914] conversation_limit     got=direct_hit    latency=0ms
2026-06-28 21:47:41 eval-1        |     eval_test.go:310: PASS [tc-0915] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:42 eval-1        |     eval_test.go:303: FAIL [tc-0916] conversation_limit     expected=direct_hit    got=semantic_hit  sim=0.8595
2026-06-28 21:47:42 eval-1        |                2 messages ≤ threshold(3) → caching proceeds.
2026-06-28 21:47:42 eval-1        |     eval_test.go:310: PASS [tc-0917] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:42 eval-1        |     eval_test.go:310: PASS [tc-0918] conversation_limit     got=direct_hit    latency=0ms
2026-06-28 21:47:42 eval-1        |     eval_test.go:310: PASS [tc-0919] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:42 eval-1        |     eval_test.go:310: PASS [tc-0920] conversation_limit     got=direct_hit    latency=0ms
2026-06-28 21:47:42 eval-1        |     eval_test.go:310: PASS [tc-0921] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:42 eval-1        |     eval_test.go:310: PASS [tc-0922] conversation_limit     got=direct_hit    latency=0ms
2026-06-28 21:47:42 eval-1        |     eval_test.go:310: PASS [tc-0923] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:42 eval-1        |     eval_test.go:310: PASS [tc-0924] conversation_limit     got=direct_hit    latency=1ms
2026-06-28 21:47:42 eval-1        |     eval_test.go:310: PASS [tc-0925] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:42 eval-1        |     eval_test.go:303: FAIL [tc-0926] conversation_limit     expected=direct_hit    got=semantic_hit  sim=0.8595
2026-06-28 21:47:42 eval-1        |                2 messages ≤ threshold(3) → caching proceeds.
2026-06-28 21:47:42 eval-1        |     eval_test.go:310: PASS [tc-0927] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:42 eval-1        |     eval_test.go:310: PASS [tc-0928] conversation_limit     got=direct_hit    latency=0ms
2026-06-28 21:47:42 eval-1        |     eval_test.go:310: PASS [tc-0929] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:42 eval-1        |     eval_test.go:310: PASS [tc-0930] conversation_limit     got=direct_hit    latency=1ms
2026-06-28 21:47:42 eval-1        |     eval_test.go:310: PASS [tc-0931] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:42 eval-1        |     eval_test.go:310: PASS [tc-0932] conversation_limit     got=direct_hit    latency=1ms
2026-06-28 21:47:42 eval-1        |     eval_test.go:310: PASS [tc-0933] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:42 eval-1        |     eval_test.go:310: PASS [tc-0934] conversation_limit     got=direct_hit    latency=1ms
2026-06-28 21:47:42 eval-1        |     eval_test.go:310: PASS [tc-0935] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:43 eval-1        |     eval_test.go:303: FAIL [tc-0936] conversation_limit     expected=direct_hit    got=semantic_hit  sim=0.8595
2026-06-28 21:47:43 eval-1        |                2 messages ≤ threshold(3) → caching proceeds.
2026-06-28 21:47:43 eval-1        |     eval_test.go:310: PASS [tc-0937] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:43 eval-1        |     eval_test.go:310: PASS [tc-0938] conversation_limit     got=direct_hit    latency=0ms
2026-06-28 21:47:43 eval-1        |     eval_test.go:310: PASS [tc-0939] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:43 eval-1        |     eval_test.go:310: PASS [tc-0940] conversation_limit     got=direct_hit    latency=0ms
2026-06-28 21:47:43 eval-1        |     eval_test.go:310: PASS [tc-0941] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:43 eval-1        |     eval_test.go:310: PASS [tc-0942] conversation_limit     got=direct_hit    latency=0ms
2026-06-28 21:47:43 eval-1        |     eval_test.go:310: PASS [tc-0943] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:43 eval-1        |     eval_test.go:310: PASS [tc-0944] conversation_limit     got=direct_hit    latency=0ms
2026-06-28 21:47:43 eval-1        |     eval_test.go:310: PASS [tc-0945] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:43 eval-1        |     eval_test.go:303: FAIL [tc-0946] conversation_limit     expected=direct_hit    got=semantic_hit  sim=0.8595
2026-06-28 21:47:43 eval-1        |                2 messages ≤ threshold(3) → caching proceeds.
2026-06-28 21:47:43 eval-1        |     eval_test.go:310: PASS [tc-0947] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:43 eval-1        |     eval_test.go:310: PASS [tc-0948] conversation_limit     got=direct_hit    latency=0ms
2026-06-28 21:47:43 eval-1        |     eval_test.go:310: PASS [tc-0949] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:43 eval-1        |     eval_test.go:310: PASS [tc-0950] conversation_limit     got=direct_hit    latency=0ms
2026-06-28 21:47:43 eval-1        |     eval_test.go:310: PASS [tc-0951] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:43 eval-1        |     eval_test.go:310: PASS [tc-0952] conversation_limit     got=direct_hit    latency=0ms
2026-06-28 21:47:43 eval-1        |     eval_test.go:310: PASS [tc-0953] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:43 eval-1        |     eval_test.go:310: PASS [tc-0954] conversation_limit     got=direct_hit    latency=0ms
2026-06-28 21:47:43 eval-1        |     eval_test.go:310: PASS [tc-0955] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:44 eval-1        |     eval_test.go:303: FAIL [tc-0956] conversation_limit     expected=direct_hit    got=semantic_hit  sim=0.8595
2026-06-28 21:47:44 eval-1        |                2 messages ≤ threshold(3) → caching proceeds.
2026-06-28 21:47:44 eval-1        |     eval_test.go:310: PASS [tc-0957] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:44 eval-1        |     eval_test.go:310: PASS [tc-0958] conversation_limit     got=direct_hit    latency=0ms
2026-06-28 21:47:44 eval-1        |     eval_test.go:310: PASS [tc-0959] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:44 eval-1        |     eval_test.go:310: PASS [tc-0960] conversation_limit     got=direct_hit    latency=0ms
2026-06-28 21:47:44 eval-1        |     eval_test.go:310: PASS [tc-0961] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:44 eval-1        |     eval_test.go:310: PASS [tc-0962] conversation_limit     got=direct_hit    latency=0ms
2026-06-28 21:47:44 eval-1        |     eval_test.go:310: PASS [tc-0963] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:44 eval-1        |     eval_test.go:310: PASS [tc-0964] conversation_limit     got=direct_hit    latency=0ms
2026-06-28 21:47:44 eval-1        |     eval_test.go:310: PASS [tc-0965] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:44 eval-1        |     eval_test.go:303: FAIL [tc-0966] conversation_limit     expected=direct_hit    got=semantic_hit  sim=0.8595
2026-06-28 21:47:44 eval-1        |                2 messages ≤ threshold(3) → caching proceeds.
2026-06-28 21:47:44 eval-1        |     eval_test.go:310: PASS [tc-0967] conversation_limit     got=skipped       latency=0ms
2026-06-28 21:47:44 eval-1        |     eval_test.go:310: PASS [tc-0968] conversation_limit     got=direct_hit    latency=0ms
